P_plan_kWh,P_adj_kWh,P_em_kWh,E_bat_kWh
894.409142174383,894.409142174383,0.0,1833.8296866892072
902.7980281808577,902.7980281808577,0.0,1873.802912051979
905.171193322823,905.171193322823,0.0,1858.0344046328935
820.3150989242832,820.3150989242832,0.0,1822.573347882097
704.0963971287238,704.0963971287238,0.0,1840.6931052979485
1532.2238274538781,1532.2238274538781,0.0,2590.6931052979485
760.1851951592131,760.1851951592131,0.0,2635.95186594124
1516.7496761048242,1516.7496761048242,0.0,3352.336574435582
1527.6306076536478,1527.6306076536478,0.0,4102.3365744355815
690.9763040866675,690.9763040866675,0.0,4126.269558113582
682.2493666259015,682.2493666259015,0.0,4104.813298809028
718.5852900634051,718.5852900634051,0.0,4109.122444866093
723.0175056515474,723.0175056515474,0.0,4126.098939952486
692.9237925509301,692.9237925509301,0.0,4123.384635379445
692.8121211451863,692.8121211451863,0.0,4114.208788503726
685.8117776470159,685.8117776470159,0.0,4096.998930333744
694.0294316124442,694.0294316124442,0.0,4102.497418784944
692.9915021983495,692.9915021983495,0.0,4121.915235763458
1522.0734558165052,1522.0734558165052,0.0,4871.915235763458
1524.4384231783315,1524.4384231783315,0.0,5621.915235763458
681.5964126636834,681.5964126636834,0.0,5615.231749834218
621.1455671728246,621.1455671728246,0.0,5526.269342989209
664.0848994123285,664.0848994123285,0.0,5493.08034233624
667.2822669334934,667.2822669334934,0.0,5458.474546336418
679.6343063080302,679.6343063080302,0.0,5456.444201493488
685.9447887282886,685.9447887282886,0.0,5483.760511348948
673.934751065263,673.934751065263,0.0,5489.932877307685
668.4088448877396,668.4088448877396,0.0,5505.9608077066505
669.2844987007481,669.2844987007481,0.0,5554.749356537324
661.0249884716204,661.0249884716204,0.0,5578.053211161783
659.4646890687368,659.4646890687368,0.0,5594.825286323647
663.6782021814032,663.6782021814032,0.0,5642.57616828691
641.8537264747623,641.8537264747623,0.0,5679.011882114196
635.293748111673,635.293748111673,0.0,5676.169435571611
652.8703362826266,652.8703362826266,0.0,5660.386475885641
1487.6610515848533,1487.6610515848533,0.0,6410.386475885641
646.1264280523671,646.1264280523671,0.0,6432.504511132771
635.8420124227014,635.8420124227014,0.0,6397.638228639476
628.6901690869306,628.6901690869306,0.0,6396.276101699029
618.230374381566,618.230374381566,0.0,6363.762388048917
617.6009057847576,617.6009057847576,0.0,6261.659690772722
639.5644104424941,639.5644104424941,0.0,6240.223091264382
1474.351337484081,1474.351337484081,0.0,6990.223091264382
623.0419555867563,623.0419555867563,0.0,6977.554893768185
625.9121848043823,625.9121848043823,0.0,6933.872969476758
632.5917621272404,632.5917621272404,0.0,6922.46248295147
1464.6860353332495,1464.6860353332495,0.0,7672.46248295147
1446.9828259381086,1446.9828259381086,0.0,8422.462482951469
1440.0004868750361,1440.0004868750361,0.0,9172.462482951469
1413.08834918096,1413.08834918096,0.0,9922.462482951469
1333.1784864129452,1333.1784864129452,0.0,10665.61293072312
544.7876873533221,544.7876873533221,0.0,10657.464824078663
0.0,0.0,0.0,9944.563898152737
0.0,0.0,0.0,9251.407472226812
0.0,0.0,0.0,8616.64850926385
0.0,0.0,0.0,8007.998046300887
0.0,0.0,0.0,7410.194027782369
0.0,0.0,0.0,6876.1504351897765
432.64914773740634,432.64914773740634,0.0,6902.943043153442
5.951642972763162,0.0,0.0,6469.836598708997
347.12138629242247,0.0,0.0,6065.5056542645525
289.53571469029754,278.9976689760118,0.0,6051.241490163825
1053.5059866621705,979.5646105960016,0.0,6715.048769700226
0.0,0.0,0.0,6340.412362292819
0.0,0.0,0.0,5778.862362292819
0.0,0.0,0.0,5189.950880811338
0.0,0.0,0.0,4694.733528959486
0.0,0.0,0.0,4290.492788218745
0.0,0.0,0.0,3897.6511585891153
0.0,0.0,0.0,3589.535362292819
0.0,0.0,0.0,3430.4237882187454
0.0,0.0,0.0,3320.525991922449
0.0,0.0,0.0,3248.5632141446713
0.0,0.0,0.0,3232.6400659965234
0.0,0.0,0.0,3231.516843774301
0.0,0.0,0.0,3272.7543037743008
0.0,0.0,0.0,3368.0376787743007
0.0,0.0,0.0,3439.527648774301
0.0,0.0,0.0,3475.0086787743007
0.0,0.0,0.0,3520.2194287743005
0.0,0.0,0.0,3611.8077337743007
0.0,0.0,0.0,3703.8879637743007
0.0,0.0,0.0,3737.2160887743007
833.3333333333333,833.3333333333333,0.0,4476.4666537743005
833.3333333333333,833.3333333333333,0.0,5226.4666537743005
833.3333333333333,833.3333333333333,0.0,5976.4666537743005
833.3333333333333,833.3333333333333,0.0,6726.4666537743005
833.3333333333333,833.3333333333333,0.0,7476.4666537743005
833.3333333333333,833.3333333333333,0.0,8226.4666537743
833.3333333333333,833.3333333333333,0.0,8976.4666537743
833.3333333333333,365.7621800920484,0.0,9481.008735857144
833.3333333333333,833.3333333333333,0.0,10231.008735857144
833.3333333333333,833.3333333333333,0.0,10800.0
0.0,0.0,0.0,10800.0
20.411931549967694,16.695331549967676,0.0,10800.0
0.0,0.0,0.0,10800.0
0.0,0.0,0.0,10713.372759259259
0.0,0.0,0.0,10566.703314814815
0.0,0.0,0.0,10389.461537037037
0.0,0.0,0.0,10231.623851851853
145.0200801465445,146.6935344322588,0.0,10289.386782840886
152.95080085225376,180.5401175189204,0.0,10429.511683607914
0.0,0.0,0.0,10367.438257681988
0.0,0.0,0.0,10197.818813237544
0.0,0.0,0.0,9969.518942867173
238.62449766233877,249.78929051948165,0.0,9981.857394334706
579.5130757460453,761.625384987669,0.0,10430.358865823608
1167.4427052516176,1214.636848584951,0.0,10800.0
385.8578639057762,423.5805753343476,0.0,10800.0
425.63852666101576,455.48231951815865,0.0,10800.0
473.54882057588094,493.63677867111903,0.0,10800.0
515.9977473068351,527.6367087354065,0.0,10800.0
541.3820417176532,547.2692274319389,0.0,10800.0
567.564329004406,615.4867413853583,0.0,10800.0
609.0938151859277,649.7750937573562,0.0,10800.0
652.8258803738228,685.9121232309656,0.0,10729.059766552924
672.42491374002,700.9943842162104,0.0,10684.525823089454
712.9179581864782,734.9034772340972,0.0,10663.85750149771
772.5064803873563,785.1850446730706,0.0,10622.532551134456
799.22546498059,842.765664028209,0.0,10612.592677832467
833.8364895535103,869.9320376487485,0.0,10592.700867812557
906.2419464658549,934.2132726563311,0.0,10558.101263356628
975.8875543237583,996.2738009904249,0.0,10515.60650519784
880.7076233821773,893.5997357631296,0.0,10488.382581971688
704.6254503482205,709.8167765386967,0.0,10486.180852199868
709.224116456676,736.3577488376284,0.0,10512.427956153733
774.9229452220139,794.8015280791567,0.0,10535.759821424974
808.4101519007527,821.7765804721812,0.0,10555.827493849936
835.3080470670407,843.2219380194216,0.0,10559.344353067416
28.73036010733813,31.90320772638582,20.94002560694753,9633.41842714149
52.32008288872885,52.32008288872885,23.96825044460441,8707.492501215565
898.1695563254739,898.1695563254739,0.0,8720.192916908492
894.9218885500807,895.0333514072236,0.0,8737.170743174993
193.53828561860246,475.97551863872104,0.0,8275.967615736534
50.37433059838137,50.37433059838137,0.2989694016185543,7350.041689810608
52.51016524561843,52.51816715038027,0.0,6429.701949607326
52.78620481841108,52.78620481841108,0.27879518158897554,5503.7760236814
65.03240989885776,65.03240989885776,0.0,4594.332219865316
67.42189036438685,67.42246417391061,15.768919159422845,3668.40629393939
60.379073346719295,60.379073346719295,54.077593319947326,2742.4803680134637
44.625914031604225,44.625914031604225,15.695552635062388,1816.5544420875378
878.0239315321999,878.023967722676,0.0,1823.9471480379464
892.1586777604062,892.1586777604062,0.0,1827.839958022312
896.505706888707,896.505706888707,0.0,1869.8304542221483
891.1673639969996,891.1673639969996,0.0,1919.5498418194481
895.2669868750083,895.2669868750083,0.0,1938.9361300069559
905.4295767052374,905.4295767052374,0.0,1954.7889640416697
826.1002910181899,826.1002910181899,0.0,1985.6750959580406
1536.6685319341095,1536.6685319341095,0.0,2735.6750959580404
1523.6215889864798,1523.6215889864798,0.0,3485.6750959580404
700.3623844127507,700.3623844127507,0.0,3495.951341929516
691.4707237068928,691.4707237068928,0.0,3514.9119932657195
1530.4340359775583,1530.4340359775583,0.0,4264.9119932657195
695.7663708372662,695.7663708372662,0.0,4291.676992019259
695.0980690342012,695.0980690342012,0.0,4288.911883538742
723.1519318427441,723.1519318427441,0.0,4332.976932197212
716.9906613325044,716.9906613325044,0.0,4377.230332396466
686.2874460363189,686.2874460363189,0.0,4353.5793465108945
692.241472918038,692.241472918038,0.0,4295.802594197604
689.4061348741825,689.4061348741825,0.0,4247.16194776151
751.2961447491657,751.2961447491657,0.0,4290.93447803576
688.1188311066553,688.1188311066553,0.0,4260.349420006118
683.3049416590825,683.3049416590825,0.0,4246.625966293987
1524.8805077670972,1524.8805077670972,0.0,4996.625966293987
686.9912011795118,686.9912011795118,0.0,5015.879127355548
675.5893951933398,675.5893951933398,0.0,5022.729638029554
670.1600486130276,670.1600486130276,0.0,5036.310681781279
674.1214421845395,674.1214421845395,0.0,5015.241654578915
683.0282558030264,683.0282558030264,0.0,5018.652089801639
684.7941182406108,684.7941182406108,0.0,5068.209796218189
672.4684397344236,672.4684397344236,0.0,5072.86059697917
664.7538364535642,664.7538364535642,0.0,5038.64163748313
663.0329580466935,663.0329580466935,0.0,5038.054183460938
1487.5101726026946,1487.5101726026946,0.0,5788.054183460938
655.5563821140273,655.5563821140273,0.0,5801.1787023635625
0.0,0.0,0.0,5038.113887548748
633.9608900936788,633.9608900936788,0.0,4989.771265430613
1468.2558539574557,1468.2558539574557,0.0,5739.771265430613
1495.1389332874442,1495.1389332874442,0.0,6489.771265430613
651.027591718181,651.027591718181,0.0,6513.367787976977
641.2878679932344,641.2878679932344,0.0,6521.313169170888
1190.663679584811,1190.663679584811,0.0,7043.752980797218
1463.995902115324,1463.995902115324,0.0,7793.752980797218
628.546262329191,628.546262329191,0.0,7778.285809311134
646.4420861597808,646.4420861597808,0.0,7792.668186854937
649.961106610375,649.961106610375,0.0,7847.817867804274
637.3334441046418,637.3334441046418,0.0,7897.217182498452
620.6174582421772,620.6174582421772,0.0,7901.5783949164115
628.2076502404689,628.2076502404689,0.0,7895.042691479895
632.4135319733525,632.4135319733525,0.0,7866.781060339176
627.8832915525188,627.8832915525188,0.0,7824.960643545679
1446.036000968887,1446.036000968887,0.0,8574.960643545679
1439.1484181767357,1439.1484181767357,0.0,9324.960643545679
1412.1770482460736,1412.1770482460736,0.0,10074.960643545679
1341.4003802290763,1341.4003802290763,0.0,10800.0
550.3289897486561,550.3289897486561,0.0,10800.0
0.0,0.0,0.0,10118.294444444444
0.0,0.0,0.0,9451.007796296295
0.0,0.0,0.0,8842.365962962962
0.0,0.0,0.0,8281.174759259258
0.0,0.0,0.0,7778.279166666665
0.0,0.0,0.0,7329.854907407406
0.0,0.0,0.0,6915.901203703703
394.4098172085993,0.0,0.0,6520.679722222221
354.2515299466264,329.53620042281693,0.0,6539.390617602757
297.4653632004466,281.3634651052085,0.0,6589.638111197444
307.6293566302634,221.3736042306065,0.0,6629.72632000499
0.0,0.0,0.0,6259.470875560546
0.0,0.0,0.0,5662.327820004991
0.0,0.0,0.0,5169.939357042028
0.0,0.0,0.0,4788.584782967954
0.0,0.0,0.0,4377.386171856843
0.0,0.0,0.0,3968.028523708695
0.0,0.0,0.0,3603.1669681531394
0.0,0.0,0.0,3284.632245930917
0.0,0.0,0.0,2985.3728755605466
0.0,0.0,0.0,2724.3791903753618
0.0,0.0,0.0,2526.2467829679545
0.0,0.0,0.0,2379.741690375362
0.0,0.0,0.0,2306.257727412399
0.0,0.0,0.0,2312.430977412399
0.0,0.0,0.0,2349.423947412399
0.0,0.0,0.0,2422.243862412399
0.0,0.0,0.0,2539.363487412399
0.0,0.0,0.0,2668.589672412399
0.0,0.0,0.0,2789.0329074123993
833.3333333333333,833.3333333333333,0.0,3539.0329074123993
833.3333333333333,833.3333333333333,0.0,4289.032907412399
833.3333333333333,833.3333333333333,0.0,5039.032907412399
833.3333333333333,827.2535794691862,0.0,5748.888253934667
833.3333333333333,833.3333333333333,0.0,6478.968073934667
833.3333333333333,833.3333333333333,0.0,7228.968073934667
833.3333333333333,833.3333333333333,0.0,7978.968073934667
833.3333333333333,833.3333333333333,0.0,8728.968073934666
833.3333333333333,833.3333333333333,0.0,9478.968073934666
833.3333333333333,663.6265830884645,0.0,10118.278498714284
833.3333333333333,833.3333333333333,0.0,10800.0
0.0,4.654335238095245,0.0,10800.0
4.447759504282184,10.790700932853554,0.0,10800.0
46.35752440231745,74.50397249755555,0.0,10800.0
47.89626407086183,71.4170045470523,0.0,10800.0
44.83579681232921,62.80194014566255,0.0,10800.0
96.82438906035983,109.0906985841694,0.0,10800.0
0.0,0.0,0.0,10683.751037037036
0.0,0.0,0.0,10538.850574074073
0.0,0.0,0.0,10305.771425925925
0.0,0.0,0.0,10080.33961111111
196.48932455279737,223.88413645755924,0.0,10170.751333922914
0.0,0.0,0.0,10011.069704293284
0.0,0.0,0.0,9760.554907996988
749.5095776571211,911.5603895618815,0.0,10310.102383602682
1150.9284706415856,1206.2282244511093,0.0,10800.0
366.96212454509,413.2308950212805,0.0,10800.0
418.5699293925989,456.6590189164084,0.0,10800.0
466.09400190963925,493.78218524297256,0.0,10800.0
509.4199350825523,527.8571241301713,0.0,10800.0
538.74959113854,550.7102878052067,0.0,10738.770227190971
559.571365256066,605.9862695417802,0.0,10702.600471126283
603.8833072412159,643.1836639078826,0.0,10712.702983643378
656.3011695527734,688.1550805051544,0.0,10750.998806098016
668.6781602450096,695.5032207212,0.0,10727.95797726972
707.8991666274007,727.4821923416864,0.0,10700.708209501223
776.2421228772096,786.3562124010191,0.0,10730.28892566214
803.3514671511095,843.6148719130143,0.0,10761.047795383853
839.5684264173087,872.899890703023,0.0,10767.174852016573
919.1107378106879,944.2888154297355,0.0,10792.447660903335
992.4756724359866,1009.64454576932,0.0,10800.0
890.1688711662783,899.7814264043736,0.0,10800.0
703.5203210816783,705.7466129864403,0.0,10800.0
709.3896183088275,736.3247797373989,0.0,10800.0
773.6132929745469,793.3602201174041,0.0,10800.0
801.612311833943,815.0507046910858,0.0,10794.680875582688
1.3654434587613953,9.456074887332761,11.947508446000484,9868.754949656763
37.6586215671003,40.94948013852884,0.0,8962.344890551425
64.49397785391889,64.49397785391889,0.0,8074.295606685409
70.91133481481407,70.91133481481407,2.954848518519308,7148.369680759483
58.58364298867082,58.70001917914699,5.61659748751966,6222.443754833557
877.1868799222359,877.1868799222359,0.0,6248.657946763569
56.30316673136667,56.30316673136667,0.0,5342.378632020644
59.722122928392004,59.73047769029684,0.11447230970316014,4416.4527060947175
192.85970843384922,192.85970843384922,0.0,3659.426456206402
894.4185865958849,894.4185865958849,0.0,3688.256639142698
905.7717168815361,905.7723164053456,0.0,3703.647313907509
73.5740705679882,73.5740705679882,7.52759609867841,2777.7213879815836
52.1933119250513,52.1933119250513,0.0,1859.4384382686776
882.1450592483634,882.1451016293158,0.0,1859.6517097350618
894.0376015363233,894.0376015363233,0.0,1821.876822553199
885.6166153282982,885.6166153282982,0.0,1790.0347840290858
876.3144779038867,876.3144779038867,0.0,1801.454939142584
890.3105149647065,890.3105149647065,0.0,1843.73740261082
908.171771950111,908.171771950111,0.0,1863.49836236592
824.871140775442,824.871140775442,0.0,1834.9241854497445
691.5349954548271,691.5349954548271,0.0,1781.242698918071
675.6136629109122,675.6136629109122,0.0,1758.038028078344
695.6224481601321,695.6224481601321,0.0,1782.535246422463
692.012795862795,692.012795862795,0.0,1818.8722626989784
688.4685173812579,688.4685173812579,0.0,1805.4364116411168
1524.2898024257797,1524.2898024257797,0.0,2535.6478888243187
1534.5615782588477,1534.5615782588477,0.0,3285.6478888243187
715.2197451555871,715.2197451555871,0.0,3293.983279464347
705.6871977770818,705.6871977770818,0.0,3280.3627214388825
693.0967918488415,693.0967918488415,0.0,3278.4647123820396
707.6858041367692,707.6858041367692,0.0,3302.4315361051317
1535.3933731958143,1535.3933731958143,0.0,4052.4315361051317
758.1230255556709,758.1230255556709,0.0,4101.437759105235
694.4633348961377,694.4633348961377,0.0,4103.62465551176
683.3420392953168,683.3420392953168,0.0,4091.452328802852
687.2038150172318,687.2038150172318,0.0,4065.3176788219985
0.0,0.0,0.0,3287.4107528960726
678.6248223451598,678.6248223451598,0.0,3289.7036880067167
669.7215205557491,669.7215205557491,0.0,3297.931056506891
683.6038683143584,683.6038683143584,0.0,3312.0182329898134
685.6210970618032,685.6210970618032,0.0,3292.1750445399653
670.5289239429751,670.5289239429751,0.0,3237.6145896617895
0.0,0.0,0.0,2502.7788304025303
672.7415882905563,672.7415882905563,0.0,2531.896624864031
663.430593720924,663.430593720924,0.0,2509.4083956650575
653.3032262397282,653.3032262397282,0.0,2453.3087211166076
657.6133122659055,657.6133122659055,0.0,2442.758642152799
1499.693402500583,1499.693402500583,0.0,3192.758642152799
641.9647328837416,641.9647328837416,0.0,3207.7424567481667
631.1357092358487,631.1357092358487,0.0,3213.7264150604306
649.4329118351476,649.4329118351476,0.0,3259.6890357120633
648.4321815907017,648.4321815907017,0.0,3305.9740091436947
1476.682776567839,1476.682776567839,0.0,4055.9740091436947
1472.4156985678997,1472.4156985678997,0.0,4805.974009143694
1460.8356973948376,1460.8356973948376,0.0,5555.974009143694
1466.9385344659004,1466.9385344659004,0.0,6305.974009143694
1484.2258869803377,1484.2258869803377,0.0,7055.974009143694
641.4622183711615,641.4622183711615,0.0,7087.482350677739
629.1438856233335,629.1438856233335,0.0,7109.096497738739
1413.1865367253708,1413.1865367253708,0.0,7833.032380791573
1464.158664882817,1464.158664882817,0.0,8580.546054186108
639.5088068658945,639.5088068658945,0.0,8573.776172925991
643.1531497599856,643.1531497599856,0.0,8583.289007709978
613.5725646956761,613.5725646956761,0.0,8592.900450936088
1429.9156874369978,1429.9156874369978,0.0,9342.900450936088
1408.7070660057134,1408.7070660057134,0.0,10092.900450936088
1343.8130290146426,1343.8130290146426,0.0,10800.0
545.2096779713077,545.2096779713077,0.0,10800.0
0.0,0.0,0.0,10075.911574074074
0.0,0.0,0.0,9380.90587037037
0.0,0.0,0.0,8730.503518518519
0.0,0.0,0.0,8079.196111111111
0.0,0.0,0.0,7483.997259259259
0.0,182.44905935567567,0.0,7149.888788172973
0.0,0.0,0.0,6640.583695580381
385.7707770744776,385.7707770744776,0.0,6583.974855292763
352.01102440178244,352.01102440178244,0.0,6527.098400924373
288.4248578105852,288.4248578105852,0.0,6466.1005577509495
225.45811913386515,225.45811913386515,0.0,6408.534190121911
0.0,0.0,0.0,6005.7701530848735
0.0,0.0,0.0,5421.6868197515405
0.0,0.0,0.0,4848.159634566356
0.0,0.0,0.0,4369.899134566355
0.0,0.0,0.0,3964.1370975293185
0.0,0.0,0.0,3604.060041973763
0.0,0.0,0.0,3274.1470975293187
0.0,0.0,0.0,2949.4146901219115
0.0,0.0,0.0,2586.191171603393
0.0,0.0,0.0,2179.4775419737634
0.0,0.0,0.0,1783.6835604922821
0.0,0.0,0.0,1480.2364308626525
0.0,0.0,0.0,1229.3955604922821
0.0,0.0,208.7481622236128,1200.0
0.0,0.0,222.9822333333333,1200.0
0.0,0.0,197.16315,1200.0
0.0,0.0,161.08999999999997,1200.0
0.0,0.0,95.71193333333333,1200.0
0.0,0.0,4.655283333333348,1200.0
833.3333333333333,853.0880361904761,0.0,1950.0
833.3333333333333,836.5019104761905,0.0,2700.0
833.3333333333333,838.9706619047618,0.0,3450.0
833.3333333333333,839.7529176190475,0.0,4200.0
833.3333333333333,836.4554223809523,0.0,4950.0
833.3333333333333,833.3333333333333,0.0,5700.0
833.3333333333333,833.3333333333333,0.0,6450.0
833.3333333333333,868.8484166666667,0.0,7200.0
833.3333333333333,865.8325604761905,0.0,7950.0
833.3333333333333,861.1544471428571,0.0,8700.0
833.3333333333333,859.9154514285715,0.0,9450.0
0.0,860.3296985714285,0.0,10166.091673714285
0.0,0.0,0.0,9998.700007047619
0.0,114.3076355191329,0.0,9998.76453901484
15.615806632779027,108.2659250135767,0.0,10005.445486527058
0.0,0.0,0.0,9822.529282823354
0.0,150.4221842434352,0.0,9742.939969019764
0.0,0.0,0.0,9456.991617167912
0.0,0.0,0.0,9137.865691241986
0.0,0.0,0.0,8783.56665420495
0.0,0.0,0.0,8480.3145060568
0.0,0.0,0.0,8263.64413568643
0.0,0.0,0.0,8014.507413464208
251.01589553112785,266.8772041025564,0.0,7989.005121726308
1128.0806031969373,1138.7522031969374,0.0,8704.661604603552
1172.3163553462696,1215.1481391557934,0.0,9434.349254843766
385.95485402026236,1153.4939618973515,0.0,10063.330465551382
433.02644803010674,459.91749517296387,0.0,10024.863793521343
471.0689846132498,488.770091756107,0.0,9972.408358435536
513.526800230539,522.5951430876819,0.0,9964.097276681108
553.2355738781356,555.383585306707,0.0,10009.464253457145
580.92435641815,622.5412087991023,0.0,10075.865406376337
618.8908224693209,653.3869900883686,0.0,10105.46375745587
663.4923197676512,690.736651672413,0.0,10117.788118961042
682.4272799203293,704.3944427774722,0.0,10110.556203528604
720.3872703297911,735.0978979488387,0.0,10111.59348168256
778.703452744191,784.4820703632387,0.0,10111.854470009474
807.2743332738615,845.0332547024329,0.0,10064.834419678844
843.1291365773019,874.0443075296828,0.0,9992.48290952664
917.4333065252763,940.0066970014668,0.0,9994.67481182796
991.9951837596951,1007.0294718549331,0.0,10038.318201497399
886.8117883545178,895.0352150211844,0.0,10068.659555016466
692.1304507522609,693.5022340855942,0.0,10059.71481511157
696.3378443553116,723.2851234029306,0.0,10077.272066174208
765.9673280412342,785.8638761364723,0.0,10096.217329697032
112.89039313360459,792.8775952474767,0.0,10086.345676268304
837.9514220766438,846.2723549337867,0.0,10098.086690708711
868.4585358990728,871.8382706609775,0.0,10105.405944303591
59.703749654898274,59.703749654898274,0.0,9184.076777253478
76.80671107554645,76.80671107554645,0.0,8270.80956733742
66.66312680981719,66.78253728600762,0.0,7355.760868025576
40.51310519381028,40.51310519381028,2.4068948061897872,6429.83494209965
42.968751665299045,42.968751665299045,6.530831668034352,5503.909016173724
52.4745524455587,52.48312530270156,0.0,4596.416322065615
888.4787043070725,888.4787043070725,0.0,4633.0391559419795
901.1271343455808,901.1271343455808,0.0,4660.399531853002
75.6085289720307,75.60914421012588,0.0,3777.69463653092
72.93202079808891,72.93202079808891,0.0,2907.6913263065744
53.56001971989159,53.56001971989159,13.990813613441787,1981.7654003806485
888.3572212033287,888.3572650128524,0.0,1971.9748985430772
904.4232587069591,904.4232587069591,0.0,2020.3153313793403
893.6246093038959,893.6246093038959,0.0,2034.6760697528466
873.9418165248132,873.9418165248132,0.0,2005.5284214470837
879.0141162787942,879.0141162787942,0.0,1986.762624719818
900.6524614935431,900.6524614935431,0.0,1978.7089523052364
826.042908415108,826.042908415108,0.0,1978.8724298788336
1529.8405895462079,1529.8405895462079,0.0,2728.872429878834
1507.9802670899282,1507.9802670899282,0.0,3478.872429878834
689.7855658847358,689.7855658847358,0.0,3465.11457715817
690.0152620400705,690.0152620400705,0.0,3425.900053498989
699.5714382474225,699.5714382474225,0.0,3388.4067996998288
702.6279923211142,702.6279923211142,0.0,3403.9651227888316
1533.3790968956475,1533.3790968956475,0.0,4153.965122788832
713.0479742942205,713.0479742942205,0.0,4180.95191465363
709.0427367990569,709.0427367990569,0.0,4166.949566652583
698.1023060639475,698.1023060639475,0.0,4167.197642110135
765.3096162368589,765.3096162368589,0.0,4255.765756723308
702.0045618192728,702.0045618192728,0.0,4285.947357360654
703.3052245121272,703.3052245121272,0.0,4302.107059421568
697.470247677504,697.470247677504,0.0,4325.730512331322
686.719930351611,686.719930351611,0.0,4342.5370946477715
687.1908692013669,687.1908692013669,0.0,4327.451023390031
684.9634234579958,684.9634234579958,0.0,4269.245882787804
678.2449332543836,678.2449332543836,0.0,4262.892197514897
671.7333694029811,671.7333694029811,0.0,4324.02472997758
674.670040548359,674.670040548359,0.0,4343.776226471104
677.2374302141709,677.2374302141709,0.0,4343.7035007831455
676.3960844981218,676.3960844981218,0.0,4382.683476831455
1503.5865510080166,1503.5865510080166,0.0,5132.683476831455
668.7406939273824,668.7406939273824,0.0,5152.262401366099
663.0280147211276,663.0280147211276,0.0,5170.746614615114
653.7935425812175,653.7935425812175,0.0,5205.763717938209
650.180265617231,650.180265617231,0.0,5214.513651993717
658.116532642744,658.116532642744,0.0,5192.1709104856545
646.5370394162608,646.5370394162608,0.0,5217.942925960289
638.1110559131672,638.1110559131672,0.0,5243.4691362821395
646.089416356057,646.089416356057,0.0,5218.372191492574
640.872258400608,640.872258400608,0.0,5197.509219345101
634.4917211511445,634.4917211511445,0.0,5178.511002105632
629.6220694955426,629.6220694955426,0.0,5132.685523767345
620.9263189547653,620.9263189547653,0.0,5083.754804087455
630.8946339198991,630.8946339198991,0.0,5064.641656591047
647.9702782792147,647.9702782792147,0.0,5078.89040704234
1187.8279928176953,1187.8279928176953,0.0,5596.768460578265
1452.191948699444,1452.191948699444,0.0,6346.768460578265
1451.5362386265874,1451.5362386265874,0.0,7096.768460578265
631.4332741466121,631.4332741466121,0.0,7119.424392310216
637.5730543365162,637.5730543365162,0.0,7149.35542621308
1466.0060265383609,1466.0060265383609,0.0,7899.35542621308
1441.677436274222,1441.677436274222,0.0,8649.35542621308
1423.540115496175,1423.540115496175,0.0,9399.35542621308
1395.3340377000106,1395.3340377000106,0.0,10149.35542621308
1338.5087954447838,1338.5087954447838,0.0,10800.0
545.6974279234603,545.6974279234603,0.0,10800.0
0.0,0.0,0.0,10048.31712962963
0.0,0.0,0.0,9363.00711111111
0.0,0.0,0.0,8782.84412962963
0.0,0.0,0.0,8221.535796296297
0.0,0.0,0.0,7656.925870370371
0.0,0.0,0.0,7144.141796296297
428.26145801797406,424.97087563702166,0.0,7183.267084369616
400.5804450433991,359.40203075768477,0.0,7192.106117051532
361.3283339797284,328.86422350353797,0.0,7159.551735759167
295.0044371848472,273.15998242294245,0.0,7098.229494006881
333.8792307710686,219.98556290882155,0.0,7102.346780624821
0.0,0.0,0.0,6784.163817661858
0.0,0.0,0.0,6235.323539884081
0.0,0.0,0.0,5672.6447621063035
0.0,0.0,0.0,5205.136317661859
0.0,0.0,0.0,4813.232150995193
0.0,0.0,0.0,4464.979650995193
0.0,0.0,0.0,4166.164873217415
0.0,0.0,0.0,3924.9032991433414
0.0,0.0,0.0,3714.730354698897
0.0,0.0,0.0,3515.951613958156
0.0,0.0,0.0,3366.5372621063043
0.0,0.0,0.0,3346.838428772971
0.0,0.0,0.0,3364.373113772971
0.0,0.0,0.0,3349.1832989581562
0.0,0.0,0.0,3378.125858958156
0.0,0.0,0.0,3413.4726839581563
0.0,0.0,0.0,3413.10925803223
0.0,0.0,0.0,3443.0659530322305
0.0,0.0,0.0,3498.6750930322305
833.3333333333333,833.3333333333333,0.0,4248.6750930322305
833.3333333333333,833.3333333333333,0.0,4998.6750930322305
833.3333333333333,833.3333333333333,0.0,5748.6750930322305
833.3333333333333,833.3333333333333,0.0,6498.6750930322305
833.3333333333333,644.0383294695771,0.0,7069.9501795548495
833.3333333333333,833.3333333333333,0.0,7819.9501795548495
833.3333333333333,833.3333333333333,0.0,8569.95017955485
833.3333333333333,833.3333333333333,0.0,9319.95017955485
833.3333333333333,53.19653001842114,0.0,9469.020911571428
833.3333333333333,833.3333333333333,0.0,10219.020911571428
833.3333333333333,833.3333333333333,0.0,10800.0
0.0,13.378865238095205,0.0,10790.190757671957
30.32079582187263,43.23652296472975,0.0,10737.311431336471
68.47589253654422,94.37920729844902,0.0,10746.980497905075
63.8418401760753,87.12718731893241,0.0,10736.145298629815
0.0,0.0,0.0,10571.673076407593
0.0,0.0,0.0,10383.662539370556
0.0,0.0,0.0,10171.256224555742
0.0,0.0,0.0,9938.902520852038
0.0,0.0,0.0,9732.76937270389
0.0,0.0,0.0,9516.664409740926
0.0,0.0,0.0,9209.42274307426
