P_plan_kWh,P_adj_kWh,P_em_kWh,P_chg_kWh,P_dis_kWh,E_bat_kWh
0.0,833.3333333333333,0.0,637.2145333333333,0.0,9509.629948518517
0.0,0.0,0.0,0.0,274.6644833333333,9204.447189259257
0.0,0.0,0.0,0.0,324.4895833333333,8843.903207777776
43.87503333333355,43.87503333333355,0.0,0.0,315.9223666666665,8492.878355925925
115.26579047619057,115.26579047619057,0.0,0.0,303.72787619047614,8155.4029379365065
171.21089285714288,171.21089285714288,0.0,0.0,308.9249404761904,7812.153004074073
236.5298166666668,236.5298166666668,0.0,0.0,252.62519999999978,7531.458337407406
279.5811166666668,279.5811166666668,0.0,0.0,243.45599999999982,7260.95167074074
304.0305952380951,304.0305952380951,0.0,0.0,301.6535714285716,6925.781035820105
348.9740571428572,348.9740571428572,0.0,0.0,335.41205952380943,6553.100969682539
396.094830952381,396.094830952381,0.0,0.0,349.557769047619,6164.703448518518
433.09011904761905,433.09011904761905,0.0,0.0,339.6165476190475,5787.351728941798
469.87056428571424,469.87056428571424,0.0,0.0,289.082719047619,5466.1487077777765
520.9053071428568,520.9053071428568,0.0,0.0,269.61654285714314,5166.574771269839
587.2616071428571,587.2616071428571,0.0,0.0,294.6200595238095,4839.219149576717
639.8945809523809,639.8945809523809,0.0,0.0,300.9968523809522,4504.77820248677
593.3833,593.3833,0.0,0.0,245.34880000000004,4232.1684247089925
503.6659523809526,503.6659523809526,0.0,0.0,157.36529761904723,4057.3180940211623
411.84707142857235,524.7844404761904,0.0,0.0,115.99652619047613,3928.433064920633
585.2234214285713,585.2234214285713,0.0,0.0,127.44882857142859,3786.8232553968237
628.4308333333331,628.4308333333331,0.0,0.0,163.4791666666668,3605.179736878305
666.355957142857,666.355957142857,0.0,0.0,188.2705095238096,3395.99028185185
0.0,693.0877452380952,0.0,0.0,197.71925476190472,3176.302221005289
0.0,705.8816666666667,0.0,0.0,193.8516666666666,2960.9114802645486
0.0,0.0,58.11601666666668,0.0,833.3333333333333,2034.9855543386227
0.0,703.6145880952381,0.0,0.0,197.88391190476187,1815.1145411111095
0.0,702.0495238095237,0.0,0.0,201.0438095238096,1591.7325305290988
0.0,293.20245823809637,208.0285642857146,0.0,352.559277476189,1200.0
0.0,719.7156404761905,136.48710952380952,0.0,0.0,1200.0
0.0,708.2107142857142,198.63428571428568,0.0,0.0,1200.0
0.0,0.0,902.0009,0.0,0.0,1200.0
0.0,720.6099619047618,181.2438547619049,0.0,0.0,1200.0
0.0,709.1040476190476,203.472619047619,0.0,0.0,1200.0
0.0,0.0,879.0364166666666,0.0,0.0,1200.0
727.362669047619,727.362669047619,154.4959976190477,0.0,0.0,1200.0
725.5895238095237,725.5895238095237,196.9738095238096,0.0,0.0,1200.0
721.6369523809524,721.6369523809524,195.45179761904757,0.0,0.0,1200.0
704.8856333333333,704.8856333333333,189.83631666666662,0.0,0.0,1200.0
701.9366666666666,701.9366666666666,195.69999999999996,0.0,0.0,1200.0
737.0835476190475,737.0835476190475,181.09218571428573,0.0,0.0,1200.0
666.3199738095236,666.3199738095236,159.83754285714295,0.0,0.0,1200.0
1366.7426190476192,1366.7426190476192,0.0,678.6576190476192,0.0,1810.7918571428572
1367.9104452380952,1367.9104452380952,0.0,661.2604785714285,0.0,2405.9262878571426
560.1831738095237,560.1831738095237,0.0,0.0,168.34247619047625,2218.879092089947
1380.5609523809526,1380.5609523809526,0.0,695.244285714286,0.0,2844.5989492328044
1378.5390976190477,1378.5390976190477,0.0,719.1448642857142,0.0,3491.8293270899476
551.2748166666665,551.2748166666665,0.0,0.0,82.01970000000006,3400.6963270899473
1386.7483333333332,1386.7483333333332,0.0,759.7883333333332,0.0,4084.505827089947
546.7168547619046,546.7168547619046,0.0,0.0,142.78359523809527,3925.857387936508
533.8822499999999,533.8822499999999,0.0,0.0,199.44043333333335,3704.2569064550266
1360.1309523809523,1360.1309523809523,0.0,636.737619047619,0.0,4277.320763597883
870.3562190476191,870.3562190476191,0.0,166.70346904761905,0.0,4427.35388574074
546.3062666666667,546.3062666666667,0.0,0.0,138.3625666666666,4273.6177005555555
548.282619047619,548.282619047619,0.0,0.0,130.8323809523809,4128.248388386243
1385.5441999999998,1385.5441999999998,0.0,689.7514166666666,0.0,4749.024663386243
1385.9699095238095,1385.9699095238095,0.0,700.4873261904763,0.0,5379.4632569576725
1384.272380952381,1384.272380952381,0.0,729.297380952381,0.0,6035.830899814815
1387.9454952380952,1387.9454952380952,0.0,728.147261904762,0.0,6691.163435529101
1386.574457142857,1386.574457142857,0.0,717.1105238095236,0.0,7336.562906957672
1377.3221428571428,1377.3221428571428,0.0,709.8088095238096,0.0,7975.3908355291005
537.0600666666667,537.0600666666667,0.0,0.0,131.15548333333328,7829.662520714286
545.0465047619048,545.0465047619048,0.0,0.0,119.30144523809523,7697.105359338625
1389.5314285714285,1389.5314285714285,0.0,727.5747619047618,0.0,8351.922645052911
547.006769047619,547.006769047619,0.0,0.0,127.22251428571431,8210.564295846561
544.642307142857,544.642307142857,0.0,0.0,124.40624285714291,8072.335137116403
554.9073809523809,554.9073809523809,0.0,0.0,100.00595238095237,7961.217412248678
1302.0441152851256,1302.0441152851256,0.0,632.7604819517924,0.0,8530.701846005291
550.1545666666667,550.1545666666667,0.0,0.0,110.19229999999993,8408.265957116402
548.2097619047619,548.2097619047619,0.0,0.0,84.57690476190471,8314.291618492063
556.6139214285714,556.6139214285714,0.0,0.0,86.32714523809523,8218.372568227513
570.6509761904762,570.6509761904762,0.0,0.0,68.94799047619047,8141.7636899206345
575.3178571428571,575.3178571428571,0.0,0.0,45.44214285714285,8091.272420079365
559.846638095238,559.846638095238,0.0,0.0,77.48296190476199,8005.180240185185
558.1137452380951,558.1137452380951,0.0,0.0,88.11807142857143,7907.271271931217
571.0271428571427,571.0271428571427,0.0,0.0,60.827857142857205,7839.684763994709
567.6748166666666,567.6748166666666,0.0,0.0,52.44286666666668,7781.414912142857
565.430230952381,565.430230952381,0.0,0.0,32.17043571428568,7745.669983571429
564.7735714285714,564.7735714285714,0.0,0.0,15.471428571428532,7728.479507380953
549.2550523809523,549.2550523809523,0.0,0.0,55.291997619047606,7667.0439544709
550.7164357142857,550.7164357142857,0.0,0.0,81.33481428571424,7576.671938597884
568.5802380952381,568.5802380952381,0.0,0.0,76.43642857142852,7491.742573518519
569.367769047619,569.367769047619,0.0,0.0,86.76428095238096,7395.337816904762
568.7303499999999,568.7303499999999,0.0,0.0,74.93461666666667,7312.077131719577
571.7633333333333,571.7633333333333,0.0,0.0,41.94999999999997,7265.466020608465
554.4971428571428,554.4971428571428,0.0,0.0,40.019573809523834,7220.999827486772
524.6034404761904,524.6034404761904,0.0,0.0,68.34884285714284,7145.056668756613
480.8810119047619,480.8810119047619,0.0,0.0,77.83023809523804,7058.578626428571
1261.9405047619048,1261.9405047619048,0.0,801.6841714285715,0.0,7780.094380714285
451.17107619047613,451.17107619047613,0.0,0.0,72.97167380952381,7699.014743148147
0.0,0.0,0.0,0.0,683.4499999999999,6939.625854259259
0.0,0.0,0.0,0.0,631.9065833333332,6237.507428333332
0.0,0.0,0.0,0.0,532.3291499999998,5646.030594999999
0.0,0.0,0.0,0.0,493.85958333333326,5097.297724629629
0.0,0.0,0.0,0.0,462.5173166666666,4583.389594999999
0.0,0.0,0.0,0.0,431.2616333333334,4104.210002407406
0.0,0.0,0.0,0.0,404.03749999999997,3655.2794468518505
0.0,0.0,0.0,0.0,376.20014999999995,3237.279280185184
0.0,0.0,0.0,0.0,320.79003333333327,2880.8459098148132
0.0,0.0,0.0,0.0,236.21833333333325,2618.3810949999984
0.0,0.0,0.0,0.0,179.6395,2418.781650555554
0.0,0.0,0.0,0.0,307.1042500000001,2077.554706111109
0.0,0.0,0.0,0.0,517.0174999999999,1503.0908172222205
0.0,0.0,251.49401450000147,0.0,272.78173549999843,1200.0
0.0,0.0,434.24541666666664,0.0,0.0,1200.0
0.0,0.0,370.74249999999995,0.0,0.0,1200.0
0.0,0.0,349.44368333333324,0.0,0.0,1200.0
0.0,0.0,288.1766333333333,0.0,0.0,1200.0
0.0,0.0,209.51958333333337,0.0,0.0,1200.0
0.0,0.0,206.72066666666674,0.0,0.0,1200.0
0.0,0.0,150.16803333333337,0.0,0.0,1200.0
0.0,0.0,28.199166666666617,0.0,0.0,1200.0
0.0,0.0,0.0,31.320633333333262,0.0,1228.18857
0.0,0.0,0.0,43.26958333333338,0.0,1267.1311950000002
0.0,0.0,0.0,72.82208333333331,0.0,1332.67107
0.0,0.0,0.0,161.10893333333325,0.0,1477.66911
0.0,0.0,0.0,206.51786666666658,0.0,1663.53519
0.0,0.0,0.0,166.63958333333326,0.0,1813.510815
0.0,0.0,0.0,111.71364999999999,0.0,1914.0531
0.0,0.0,0.0,174.24399999999997,0.0,2070.8727
0.0,299.1779514697257,0.0,613.4667014697256,0.0,2622.9927313227527
0.0,833.3333333333333,0.0,833.3333333333333,0.0,3372.9927313227527
0.0,833.3333333333333,0.0,833.3333333333333,0.0,4122.992731322753
0.0,833.3333333333333,0.0,833.3333333333333,0.0,4872.992731322753
0.0,833.3333333333333,0.0,833.3333333333333,0.0,5622.992731322753
805.6606760728997,833.3333333333333,0.0,833.3333333333333,0.0,6372.992731322753
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,7122.992731322753
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,7872.992731322753
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,8622.992731322753
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,9372.992731322753
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,10122.992731322753
0.0,752.2302985302749,0.0,752.2302985302749,0.0,10800.0
0.0,0.0,0.0,0.0,0.0,10800.0
0.0,0.0,0.0,0.0,66.84983333333335,10725.722407407407
0.0,0.0,0.0,0.0,100.95248333333332,10613.552981481482
0.0,0.0,0.0,0.0,76.47749999999996,10528.577981481481
0.0,0.0,0.0,0.0,13.345133333333251,10513.750055555556
0.0,0.0,0.0,0.0,45.41046666666671,10463.293981481482
0.0,0.0,0.0,0.0,127.97708333333335,10321.097222222223
0.0,0.0,0.0,0.0,91.9689166666667,10218.909537037038
0.0,0.0,0.0,0.0,89.47603333333336,10119.491722222223
0.0,0.0,0.0,0.0,147.1937499999999,9955.943111111112
0.0,0.0,0.0,0.0,139.27446666666674,9801.193703703704
0.0,0.0,0.0,0.0,157.40058333333337,9626.304166666667
0.0,0.0,0.0,0.0,255.7266666666666,9342.163425925926
0.0,0.0,0.0,0.0,380.9623500000001,8918.871925925927
0.0,0.0,0.0,0.0,432.5697999999999,8438.238814814817
1.7957142857142874,1.7957142857142874,0.0,0.0,428.2309523809523,7962.426645502647
77.07119523809493,77.07119523809493,0.0,0.0,403.3914380952384,7514.213936507938
149.04317380952352,149.04317380952352,0.0,0.0,373.3581595238097,7099.371537037038
199.15470238095227,199.15470238095227,0.0,0.0,341.5915476190477,6719.825373015874
254.4986238095236,254.4986238095236,0.0,0.0,338.94627619047634,6343.2183994709
294.7765690476192,294.7765690476192,0.0,0.0,375.5866976190474,5925.899846560847
327.173511904762,327.173511904762,0.0,0.0,407.44690476190453,5473.181063492065
382.5538833333334,382.5538833333334,0.0,0.0,374.0170666666666,5057.606544973546
428.37503571428584,428.37503571428584,0.0,0.0,340.9069642857142,4678.821029100531
455.5308928571428,455.5308928571428,0.0,0.0,339.1853571428572,4301.948410052912
490.34664285714285,490.34664285714285,0.0,0.0,336.9287571428572,3927.583124338626
541.6091333333334,541.6091333333334,0.0,0.0,317.81665000000004,3574.453513227515
605.2441666666666,605.2441666666666,0.0,0.0,296.2533333333334,3245.2831428571444
653.9795071428571,653.9795071428571,0.0,0.0,293.85394285714284,2918.7787619047635
606.4400904761903,606.4400904761903,0.0,0.0,259.9285095238095,2629.9693068783085
516.3720833333333,516.3720833333333,0.0,0.0,198.66666666666674,2409.2285661375677
532.4908595238095,532.4908595238095,0.0,0.0,172.4470904761904,2217.6206878306893
591.8824119047617,591.8824119047617,0.0,0.0,182.50375476190493,2014.8387380952395
639.1564880952378,639.1564880952378,0.0,0.0,192.81476190476207,1800.600113756615
679.0222261904762,679.0222261904762,0.0,0.0,165.14832380952367,1617.1019761904777
76.52466428571331,708.4605142857142,0.0,0.0,135.53438571428583,1466.5082142857157
0.0,724.7645238095238,0.0,0.0,123.36380952380962,1329.437314814816
0.0,369.2122071428554,365.1121095238101,0.0,116.49358333333448,1200.0
0.0,725.4312333333334,165.7890333333333,0.0,0.0,1200.0
0.0,722.0426190476189,196.8640476190476,0.0,0.0,1200.0
0.0,725.2187261904761,128.23060714285717,0.0,0.0,1200.0
0.0,726.203269047619,116.12706428571437,0.0,0.0,1200.0
0.0,726.7466666666667,174.79999999999987,0.0,0.0,1200.0
0.0,736.4541142857144,166.2994523809522,0.0,0.0,1200.0
0.0,736.3343666666667,156.1940833333333,0.0,0.0,1200.0
0.0,727.3507142857144,161.18761904761882,0.0,0.0,1200.0
0.0,0.0,856.2461333333333,0.0,0.0,1200.0
732.5736071428571,732.5736071428571,115.7311261904762,0.0,0.0,1200.0
732.8619047619047,732.8619047619047,145.61642857142851,0.0,0.0,1200.0
736.8666166666667,736.8666166666667,168.12121666666658,0.0,0.0,1200.0
724.2937142857141,724.2937142857141,186.2006023809525,0.0,0.0,1200.0
717.9697619047618,717.9697619047618,180.21857142857152,0.0,0.0,1200.0
747.1054571428572,747.1054571428572,126.21294285714278,0.0,0.0,1200.0
676.4183333333332,676.4183333333332,122.12291666666684,0.0,0.0,1200.0
1382.7214285714285,1382.7214285714285,0.0,662.5880952380953,0.0,1796.3292857142858
1387.0934714285715,1387.0934714285715,0.0,659.6284047619049,0.0,2389.99485
578.1601785714284,578.1601785714284,0.0,0.0,133.2675547619048,2241.919789153439
1393.7016666666664,1393.7016666666664,0.0,726.2999999999998,0.0,2895.5897891534387
1385.3377309523808,1385.3377309523808,0.0,691.0614642857142,0.0,3517.5451070105814
554.7323047619047,554.7323047619047,0.0,0.0,136.6029619047618,3365.7640382275126
1392.2247619047616,1392.2247619047616,0.0,728.0147619047617,0.0,4020.977323941798
558.9711928571428,558.9711928571428,0.0,0.0,158.44895714285718,3844.9229271164013
555.9254809523809,555.9254809523809,0.0,0.0,170.63665238095246,3655.326646693121
1387.3561904761905,1387.3561904761905,0.0,712.1378571428573,0.0,4296.250718121692
890.6222404761904,890.6222404761904,0.0,216.78394047619054,0.0,4491.356264550264
562.0776547619048,562.0776547619048,0.0,0.0,113.69109523809523,4365.0328253968255
567.5111904761904,567.5111904761904,0.0,0.0,99.42380952380957,4254.561925925926
1407.2046119047618,1407.2046119047618,0.0,720.4814452380951,0.0,4902.9952266402115
1401.6892047619044,1401.6892047619044,0.0,706.1978380952379,0.0,5538.573280925926
1393.1407142857142,1393.1407142857142,0.0,717.2373809523808,0.0,6184.086923783068
1402.9492,1402.9492,0.0,749.5443166666666,0.0,6858.676808783069
1404.3002666666664,1404.3002666666664,0.0,752.7762999999998,0.0,7536.175478783069
1391.5757142857142,1391.5757142857142,0.0,734.1557142857142,0.0,8196.915621640212
554.007719047619,554.007719047619,0.0,0.0,90.15039761904752,8096.748513174603
559.2188857142856,559.2188857142856,0.0,0.0,106.70374761904766,7978.188793597884
1396.5321428571428,1396.5321428571428,0.0,693.957142857143,0.0,8602.750222169312
556.2030666666667,556.2030666666667,0.0,0.0,120.72089999999987,8468.615888835979
554.7861928571427,554.7861928571427,0.0,0.0,104.51500714285726,8352.488103121694
562.1116666666666,562.1116666666666,0.0,0.0,99.52833333333342,8241.901066084656
1170.6771354791301,1170.6771354791301,0.0,540.4392688124635,0.0,8728.296408015873
562.2295,562.2295,0.0,0.0,67.57703333333325,8653.210815423281
561.3057142857142,561.3057142857142,0.0,0.0,95.81428571428569,8546.750497962963
568.2234523809524,568.2234523809524,0.0,0.0,74.95269761904758,8463.469722830689
577.2278214285714,577.2278214285714,0.0,0.0,69.00069523809528,8386.802283677249
577.9414285714286,577.9414285714286,0.0,0.0,87.59523809523807,8289.474241349206
566.0604285714285,566.0604285714285,0.0,0.0,72.66568809523808,8208.734587910052
566.3479976190476,566.3479976190476,0.0,0.0,55.217552380952384,8147.381751931216
577.3390476190476,577.3390476190476,0.0,0.0,57.377619047619035,8083.628841878306
573.6859142857143,573.6859142857143,0.0,0.0,65.02585238095237,8011.377894788359
567.761730952381,567.761730952381,0.0,0.0,50.245219047619074,7955.549873624338
563.234761904762,563.234761904762,0.0,0.0,41.76190476190466,7909.147757222222
552.6011595238094,552.6011595238094,0.0,0.0,86.60234047619049,7812.922934470899
556.5212047619048,556.5212047619048,0.0,0.0,73.39059523809524,7731.377828650793
572.4433333333334,572.4433333333334,0.0,0.0,18.309999999999945,7711.033384206349
575.1887999999999,575.1887999999999,0.0,0.0,46.264850000000024,7659.62799531746
572.8186309523809,572.8186309523809,0.0,0.0,51.97943571428573,7601.873066746031
569.4935714285714,569.4935714285714,0.0,0.0,18.86642857142859,7580.910368333333
549.8340738095237,549.8340738095237,0.0,0.0,45.28964285714285,7530.588542936508
524.2022142857141,524.2022142857141,0.0,0.0,91.15885238095248,7429.300929179894
484.2526785714286,484.2526785714286,0.0,0.0,99.81107142857141,7318.399738703704
1260.041595238095,1260.041595238095,0.0,767.4677952380949,0.0,8009.12075441799
452.6686238095238,452.6686238095238,0.0,0.0,103.65692619047618,7893.946391984127
0.0,0.0,0.0,0.0,698.1520833333332,7118.221854947091
0.0,0.0,0.0,0.0,618.6381833333332,6430.846095687832
0.0,0.0,0.0,0.0,514.4159166666666,5859.272854947091
0.0,0.0,0.0,0.0,491.30916666666656,5313.3737808730175
0.0,0.0,0.0,0.0,462.1537666666666,4799.869595687833
0.0,0.0,0.0,0.0,440.25385000000006,4310.698651243389
0.0,0.0,0.0,0.0,416.71541666666656,3847.6815216137593
0.0,0.0,0.0,0.0,356.8747166666666,3451.1540586507963
0.0,0.0,0.0,0.0,317.71076666666664,3098.1420956878333
0.0,0.0,0.0,0.0,285.2479166666667,2781.1999660582037
0.0,0.0,0.0,0.0,211.50111666666663,2546.198725317463
0.0,0.0,0.0,0.0,277.9682333333333,2237.3451327248704
0.0,0.0,0.0,0.0,448.68624999999986,1738.8048549470927
0.0,0.0,1.5908638809498066,0.0,484.9243694523835,1200.0
0.0,0.0,450.37459999999993,0.0,0.0,1200.0
0.0,0.0,414.59958333333327,0.0,0.0,1200.0
0.0,0.0,382.50098333333335,0.0,0.0,1200.0
0.0,0.0,322.05150000000003,0.0,0.0,1200.0
0.0,0.0,243.96124999999998,0.0,0.0,1200.0
0.0,0.0,196.08453333333333,0.0,0.0,1200.0
0.0,0.0,172.05714999999992,0.0,0.0,1200.0
0.0,0.0,169.2162500000001,0.0,0.0,1200.0
0.0,0.0,185.41693333333325,0.0,0.0,1200.0
0.0,0.0,153.7929333333333,0.0,0.0,1200.0
0.0,0.0,92.75333333333325,0.0,0.0,1200.0
0.0,0.0,80.7538833333333,0.0,0.0,1200.0
0.0,0.0,35.5338166666667,0.0,0.0,1200.0
0.0,0.0,0.0,36.73541666666672,0.0,1233.061875
0.0,0.0,0.0,39.76613333333337,0.0,1268.8513950000001
0.0,0.0,0.0,33.26608333333343,0.0,1298.7908700000003
0.0,294.77239221046295,0.0,356.3282255437963,0.0,1619.486272989417
181.05395061728308,833.3333333333333,0.0,833.3333333333333,0.0,2369.486272989417
0.0,833.3333333333333,0.0,833.3333333333333,0.0,3119.486272989417
0.0,833.3333333333333,0.0,833.3333333333333,0.0,3869.486272989417
0.0,833.3333333333333,0.0,833.3333333333333,0.0,4619.486272989418
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,5369.486272989418
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,6119.486272989418
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,6869.486272989418
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,7619.486272989418
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,8369.486272989418
833.3333333333333,833.3333333333333,0.0,833.3333333333333,0.0,9119.486272989418
0.0,833.3333333333333,0.0,833.3333333333333,0.0,9869.486272989418
0.0,0.0,0.0,224.44999999999996,0.0,10071.491272989417
0.0,0.0,0.0,205.80615000000003,0.0,10256.716807989416
0.0,0.0,0.0,152.23288333333326,0.0,10393.726402989416
0.0,0.0,0.0,76.50291666666665,0.0,10462.579027989415
0.0,0.0,0.0,49.33908333333344,0.0,10506.984202989415
0.0,0.0,0.0,21.654799999999945,0.0,10526.473522989416
0.0,0.0,0.0,0.0,27.63166666666666,10495.771671137563
0.0,0.0,0.0,0.0,63.177033333333384,10425.57496743386
0.0,0.0,0.0,0.0,62.409116666666705,10356.231504470898
0.0,0.0,0.0,0.0,69.15166666666678,10279.396319285712
0.0,0.0,0.0,0.0,143.30750000000003,10120.165763730156
0.0,0.0,0.0,0.0,165.99578333333343,9935.726004470896
0.0,200.57080778953605,0.0,65.58039112286936,0.0,9994.74835648148
0.0,833.3333333333333,0.0,663.4608333333333,0.0,10591.86310648148
20.837928571428467,20.837928571428467,0.0,0.0,210.9433047619048,10357.48165674603
48.10434523809514,48.10434523809514,0.0,0.0,248.82107142857163,10081.013799603172
127.58599999999993,127.58599999999993,0.0,0.0,257.8690833333333,9794.492595899468
196.16352857142857,196.16352857142857,0.0,0.0,271.60273809523807,9492.711775793648
236.52202380952377,236.52202380952377,0.0,0.0,272.0367261904762,9190.448746693119
290.31948571428575,290.31948571428575,0.0,0.0,211.2697142857143,8955.704619708991
333.1022738095239,333.1022738095239,0.0,0.0,190.34087619047614,8744.21475727513
366.85220238095224,366.85220238095224,0.0,0.0,214.66071428571436,8505.702852513225
421.3084595238096,421.3084595238096,0.0,0.0,195.05644047619035,8288.973474206347
463.8181357142858,463.8181357142858,0.0,0.0,194.80756428571414,8072.520624999997
485.95351190476174,485.95351190476174,0.0,0.0,232.91107142857163,7813.730545634918
515.4757380952381,515.4757380952381,0.0,0.0,257.534061904762,7527.58158796296
563.2588857142857,563.2588857142857,0.0,0.0,268.9889309523808,7228.70499801587
625.8470833333332,625.8470833333332,0.0,0.0,281.77166666666665,6915.625368386241
674.8572309523809,674.8572309523809,0.0,0.0,295.58718571428574,6587.195162037035
627.3773166666665,627.3773166666665,0.0,0.0,254.36980000000023,6304.562050925923
535.279761904762,535.279761904762,0.0,0.0,185.85148809523798,6098.06039748677
546.9931880952381,546.9931880952381,0.0,0.0,179.14592857142853,5899.009365740738
606.1930857142858,606.1930857142858,0.0,0.0,180.65883095238087,5698.277331349203
655.2390476190474,655.2390476190474,0.0,0.0,162.30720238095256,5517.935995370367
689.8936357142858,689.8936357142858,0.0,0.0,152.59884761904746,5348.381720238092
237.25401428571504,713.4208714285716,0.0,0.0,156.77836190476182,5174.183540343913
0.0,728.0780952380952,0.0,0.0,160.45857142857145,4995.896238756611
0.0,0.0,43.9384,0.0,833.3333333333333,4069.9703128306846
0.0,743.5546285714287,0.0,0.0,112.25003809523801,3945.2480482804203
0.0,45.88275892857337,0.0,0.0,819.5472410714266,3034.640002645502
0.0,0.0,98.43713333333335,0.0,833.3333333333333,2108.714076719576
0.0,737.1261642857144,0.0,0.0,188.57928571428556,1899.1815370370366
0.0,750.8497619047619,0.0,0.0,93.41690476190479,1795.3849761904758
0.0,0.0,285.34170476190513,0.0,535.8464785714282,1200.0
0.0,750.0873761904761,121.4298238095239,0.0,0.0,1200.0
0.0,0.0,917.415,0.0,0.0,1200.0
0.0,0.0,871.7776833333334,0.0,0.0,1200.0
741.727019047619,741.727019047619,108.01253095238083,0.0,0.0,1200.0
749.0159523809523,749.0159523809523,129.7723809523809,0.0,0.0,1200.0
751.2815785714286,751.2815785714286,125.29552142857133,0.0,0.0,1200.0
740.1472047619046,740.1472047619046,135.16117857142868,0.0,0.0,1200.0
735.4547619047618,735.4547619047618,165.0135714285716,0.0,0.0,1200.0
752.3082571428572,752.3082571428572,170.07815952380952,0.0,0.0,1200.0
682.8092738095239,682.8092738095239,162.62470952380937,0.0,0.0,1200.0
1404.2295238095235,1404.2295238095235,0.0,683.662857142857,0.0,1815.2965714285713
1409.4559214285714,1409.4559214285714,0.0,708.9988380952382,0.0,2453.3955257142857
594.199919047619,594.199919047619,0.0,0.0,104.0790809523809,2337.7521024338625
1406.2859523809523,1406.2859523809523,0.0,742.7459523809523,0.0,3006.2234595767195
1398.3645404761903,1398.3645404761903,0.0,758.793557142857,0.0,3689.1376610052907
563.0176976190476,563.0176976190476,0.0,0.0,88.68955238095236,3590.593713915344
1398.342857142857,1398.342857142857,0.0,708.3178571428571,0.0,4228.079785343915
580.5888214285715,580.5888214285715,0.0,0.0,135.96897857142858,4077.0031424867725
579.7761023809524,579.7761023809524,0.0,0.0,122.25819761904752,3941.1607006878307
1399.2016666666664,1399.2016666666664,0.0,731.0133333333331,0.0,4599.072700687831
905.5184452380951,905.5184452380951,0.0,236.80004523809512,0.0,4812.192741402117
579.6026095238095,579.6026095238095,0.0,0.0,111.34067380952379,4688.4808816137565
580.2990476190475,580.2990476190475,0.0,0.0,119.80428571428577,4555.365008597883
1418.6317095238094,1418.6317095238094,0.0,742.0274428571429,0.0,5223.189707169312
1415.758038095238,1415.758038095238,0.0,737.572888095238,0.0,5887.005306455027
1408.9897619047617,1408.9897619047617,0.0,698.2114285714284,0.0,6515.395592169312
1415.5180095238095,1415.5180095238095,0.0,698.0243928571429,0.0,7143.617545740741
1417.3617238095235,1417.3617238095235,0.0,739.440757142857,0.0,7809.114227169312
1407.703095238095,1407.703095238095,0.0,758.0747619047618,0.0,8491.381512883598
566.4777547619049,566.4777547619049,0.0,0.0,141.97666190476176,8333.629666322751
572.1525190476191,572.1525190476191,0.0,0.0,164.50429761904743,8150.8471134126985
1412.8785714285714,1412.8785714285714,0.0,717.2519047619046,0.0,8796.373827698413
567.2711547619048,567.2711547619048,0.0,0.0,95.12511190476182,8690.679258915345
566.1690214285713,566.1690214285713,0.0,0.0,96.3257785714286,8583.650616058201
577.8059523809522,577.8059523809522,0.0,0.0,107.52071428571435,8464.18315574074
844.3884999706047,844.3884999706047,0.0,142.36214997060475,0.0,8592.309090714285
565.7464547619046,565.7464547619046,0.0,0.0,132.22944523809542,8445.38748489418
567.8092857142857,567.8092857142857,0.0,0.0,93.8523809523809,8341.107061613757
573.6839547619047,573.6839547619047,0.0,0.0,25.134728571428543,8313.17958542328
581.7074547619047,581.7074547619047,0.0,0.0,1.4559952380952836,8311.561812936508
583.839761904762,583.839761904762,0.0,0.0,35.055238095237954,8272.611548386243
572.3547809523809,572.3547809523809,0.0,0.0,67.58475238095237,8197.517379074074
569.2540285714285,569.2540285714285,0.0,0.0,75.79080476190468,8113.305373783069
577.3145238095237,577.3145238095237,0.0,0.0,68.90047619047618,8036.749289126984
577.2039357142858,577.2039357142858,0.0,0.0,70.0528642857142,7958.912773253968
568.3097095238095,568.3097095238095,0.0,0.0,67.7653404761905,7883.617950502646
559.3145238095238,559.3145238095238,0.0,0.0,66.30714285714278,7809.943347328042
559.3239166666666,559.3239166666666,0.0,0.0,83.09091666666669,7717.620106587302
562.3777404761904,562.3777404761904,0.0,0.0,90.60682619047618,7616.945855264551
566.6707142857143,566.6707142857143,0.0,0.0,75.25428571428566,7533.329982248678
574.3575571428571,574.3575571428571,0.0,0.0,56.34215952380956,7470.7275827777785
574.6351595238095,574.6351595238095,0.0,0.0,79.68475714285712,7382.188963730159
566.8704761904762,566.8704761904762,0.0,0.0,111.56785714285714,7258.224678015874
551.3100833333333,551.3100833333333,0.0,0.0,76.78451666666668,7172.908548386245
531.8782476190476,531.8782476190476,0.0,0.0,77.23146904761907,7087.095805000001
493.168630952381,493.168630952381,0.0,0.0,106.69720238095222,6968.543357910054
